"prey_id","predator_id","source_id","year_min","year_max","warm_cool_years","odd_even_years","season_min","season_max","month_min","month_max","date_min","date_max","time_min","time_max","lat_min","lat_max","lon_min","lon_max","predator_lowest_taxonomic_level","predator_life_stage","predator_life_stage_min","predator_life_stage_max","predator_freshwater_age","predator_freshwater_age_min","predator_freshwater_age_max","predator_ocean_age","predator_ocean_age_min","predator_ocean_age_max","predator_maturity","predator_maturity_min","predator_maturity_max","predator_length_value_cm","predator_length_min_cm","predator_length_max_cm","predator_weight_value_g","predator_weight_min_g","predator_weight_max_g","predator_subsample_id","predator_sex","hatchery_wild","predator_replicates","predator_notes","gear_type_predator_id1","gear_type_predator_id2","gear_type_predator_id3","gear_type_predator_id4","gear_type_predator_id5","prey_lowest_taxonomic_level","prey_kingdom","prey_phylum","prey_class","prey_order","prey_family","prey_genus","prey_species","prey_life_stage","prey_life_stage_min","prey_life_stage_max","prey_length_value_mm","prey_length_min_mm","prey_length_max_mm","prey_weight_value_mg","prey_weight_min_mg","prey_weight_max_mg","prey_sex","prey_subsample_id","prey_replicates","prey_notes","gear_type_prey_id1","gear_type_prey_id2","gear_type_prey_id3","gear_type_prey_id4","gear_type_prey_id5","biological_parameter","prey_bio_notes","value","mean","error","min","max","units"
182,NA,40,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.18847,39.207778,139.732081,139.877113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Evadne normanni","Animalia","Arthropoda","Branchiopoda","Onychopoda","Podonidae","Evadne","nordmanni",NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",0,40,NA,NA,NA,NA,NA,NA,"prey_size_index","SI = pi(W/2)^2 *L. collected from zooplankton sampling station, not from inside salmon guts",NA,0.15,0.01,NA,NA,"unspecified"
183,NA,40,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.18847,39.207778,139.732081,139.877113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Podon","Animalia","Arthropoda","Branchiopoda","Onychopoda","Podonidae","Podon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",0,40,NA,NA,NA,NA,NA,NA,"prey_size_index","SI = pi(W/2)^2 *L. collected from zooplankton sampling station, not from inside salmon guts",NA,0.15,0.01,NA,NA,"unspecified"
184,NA,40,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.18847,39.207778,139.732081,139.877113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Calanus sinicus","Animalia","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","sinicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",0,21,NA,NA,NA,NA,NA,NA,"prey_size_index","SI = pi(W/2)^2 *L. collected from zooplankton sampling station, not from inside salmon guts",NA,1.2,0.06,NA,NA,"unspecified"
185,NA,40,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.18847,39.207778,139.732081,139.877113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paracalanus","Animalia","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",0,40,NA,NA,NA,NA,NA,NA,"prey_size_index","SI = pi(W/2)^2 *L. collected from zooplankton sampling station, not from inside salmon guts",NA,0.08,0,NA,NA,"unspecified"
186,NA,40,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.18847,39.207778,139.732081,139.877113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Centropages abdominalis","Animalia","Arthropoda","Hexanauplia","Calanoida","Centropagidae","Centropages","abdominalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",0,37,NA,NA,NA,NA,NA,NA,"prey_size_index","SI = pi(W/2)^2 *L. collected from zooplankton sampling station, not from inside salmon guts",NA,0.24,0.01,NA,NA,"unspecified"
187,NA,40,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.18847,39.207778,139.732081,139.877113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oithona","Animalia","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","Oithona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",0,40,NA,NA,NA,NA,NA,NA,"prey_size_index","SI = pi(W/2)^2 *L. collected from zooplankton sampling station, not from inside salmon guts",NA,0.07,0,NA,NA,"unspecified"
188,NA,40,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.18847,39.207778,139.732081,139.877113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphausiidae","Animalia","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae",NA,NA,"calyptopis",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",0,25,NA,NA,NA,NA,NA,NA,"prey_size_index","SI = pi(W/2)^2 *L. collected from zooplankton sampling station, not from inside salmon guts",NA,0.23,0.01,NA,NA,"unspecified"
189,NA,40,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.18847,39.207778,139.732081,139.877113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphausiacea","Animalia","Arthropoda","Malacostraca","Euphausiacea",NA,NA,NA,"furcilia",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",0,8,NA,NA,NA,NA,NA,NA,"prey_size_index","SI = pi(W/2)^2 *L. collected from zooplankton sampling station, not from inside salmon guts",NA,1.22,0.1,NA,NA,"unspecified"
190,NA,40,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.18847,39.207778,139.732081,139.877113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oikopleuridae","Animalia","Chordata","Appendicularia","Copelata","Oikopleuridae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",0,40,NA,NA,NA,NA,NA,NA,"prey_size_index","SI = pi(W/2)^2 *L. collected from zooplankton sampling station, not from inside salmon guts",NA,0.35,0.03,NA,NA,"unspecified"
191,NA,40,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.18847,39.207778,139.732081,139.877113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polychaeta","Animalia","Annelida","Polychaeta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",0,40,NA,NA,NA,NA,NA,NA,"prey_size_index","SI = pi(W/2)^2 *L. collected from zooplankton sampling station, not from inside salmon guts",NA,1.02,0.06,NA,NA,"unspecified"
192,NA,40,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.18847,39.207778,139.732081,139.877113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gastropoda","Animalia","Mollusca","Gastropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",0,9,NA,NA,NA,NA,NA,NA,"prey_size_index","SI = pi(W/2)^2 *L. collected from zooplankton sampling station, not from inside salmon guts",NA,0.1,0.03,NA,NA,"unspecified"
